"","X","length","radius","unmodradius","surfacecoverage","parent","extension","branch","added","numlayers","meanpointdist","mad","x","y","z","dx","dy","dz","damage_hol","damage_rot","vol_cyl","vol_cyl_d_hol","vol_cyl_d_rot","col_cyl_d_all"
"87",86,0.048365053,0.00968843,0.005,0.05,48,87,59,0,3,0.020768275,0.005,37.771667,28.167995,117.15932,-0.17762202,-0.03296892,-0.98354644,0,0.576282512991147,1.42622600966451e-05,0,8.21909108942797e-08,8.21909108942797e-08
"88",87,0.07065215,0.0056852316,0.01565916,0.045,86,4294967295,59,0,4,0.0320692,-7.761021e-10,37.77176,28.276474,117.05739,-0.5203812,0.77528054,0.3579713,0,0.514621345541648,7.1741685798482e-06,0,3.69198028770409e-08,3.69198028770409e-08
"89",88,0.088444516,0.0050000004,0.005,0.05,48,4294967295,60,0,0,0.016321367,0.005,37.752857,28.13484,117.244255,-0.021824269,-0.84364164,0.53646296,0,0.504066746058189,6.94641715432423e-06,0,3.501457891743e-08,3.501457891743e-08
"90",89,0.18626393,0.018576905,0.019484423,0.0875,49,90,61,0,4,0.016761996,-1.969082e-09,37.84989,28.10816,117.30868,-0.10184736,-0.760179,0.6416814,0,0.713191476920011,0.000201941396377874,0,1.44022882734025e-06,1.44022882734025e-06
"91",90,0.15156512,0.01719551,0.01719551,0.0725,89,4294967295,61,0,4,0.008038157,-3.211457e-11,37.8128,27.971163,117.43767,0.4006102,-0.77562386,-0.48776942,0,0.691913883381579,0.000140792416319476,0,9.74162275262846e-07,9.74162275262846e-07
"92",91,0.01,0.0050000004,0.005,0.05,50,4294967295,62,0,0,0.069942944,0.005,38.09373,28.013947,116.99598,1,0,0,0,0.504066746058189,7.8539828906116e-07,0,3.95893159926728e-09,3.95893159926728e-09
"93",92,0.122778244,0.028548028,0.023568787,0.0975,50,93,63,0,4,0.031360973,-6.773388e-05,38.095924,28.078915,117.17314,0.9841985,0.13162726,-0.11843813,0,0.866776441622873,0.000314357277210309,0,2.72477482138607e-06,2.72477482138607e-06
"94",93,0.004375172,0.02472579,0.042625286,0.0425,92,4294967295,63,0,4,0.0289485,1.0956736e-10,38.31023,28.08316,117.207085,-0.7602938,0.05841707,-0.64694726,0,0.80790260280693,8.40321270087847e-06,0,6.78897741297997e-08,6.78897741297997e-08
"95",94,0.1477733,0.0050000004,0.005,0.05,53,4294967295,64,0,0,0.10950348,0.005,38.04769,27.993584,117.92577,0.5963413,-0.75245464,-0.2796229,0,0.504066746058189,1.16060896988921e-05,0,5.85024386898003e-08,5.85024386898003e-08
"96",95,0.24166061,0.0050000004,0.005,0.05,52,4294967295,65,0,0,0.09461211,0.005,37.97367,28.094563,117.722565,-0.5991803,0.679362,0.42361563,0,0.504066746058189,1.89799829627476e-05,0,9.56717825227206e-08,9.56717825227206e-08
"97",96,0.096199356,0.0050000004,0.005,0.05,53,4294967295,66,0,0,0.015221952,0.005,38.01182,27.979507,117.94526,0.09818351,-0.90218985,0.42001605,0,0.504066746058189,7.55548096111854e-06,0,3.80846670297562e-08,3.80846670297562e-08
"98",97,0.21015483,0.012657195,0.008616443,0.035,55,98,67,0,3,0.02179261,-7.982765e-10,38.051903,28.002092,118.2415,0.8325887,-0.49737862,-0.24374293,0,0.622010327976088,0.00010577041067076,0,6.57902878314847e-07,6.57902878314847e-07
"99",98,0.07606893,0.0094063645,0.014436916,0.095,97,4294967295,67,0,3,0.071654625,-2.4753575e-09,38.233437,27.902893,118.20226,0.15861781,-0.57815516,-0.8003605,0,0.571937864964902,2.11446639690011e-05,0,1.20934339658308e-07,1.20934339658308e-07
"100",99,0.1614725,0.01884401,0.022979276,0.085,55,100,68,0,4,0.014988872,-0.00012236259,38.05667,28.057156,118.25531,0.7271839,0.6260004,-0.28165057,0,0.717305688729148,0.000180133751602754,0,1.29210964756779e-06,1.29210964756779e-06
"101",100,0.25194982,0.017223831,0.023722328,0.095,99,101,68,0,4,0.029325228,-3.4311884e-09,38.146694,28.153236,118.169556,0.6650857,-0.6070816,0.43487126,0,0.692350111054766,0.000234813702355563,0,1.62573292903055e-06,1.62573292903055e-06
"102",101,0.1311033,0.013846151,0.012065279,0.0975,100,102,68,0,3,0.014113725,-1.9104054e-09,38.314262,28.000282,118.27912,0.96505624,0.16135675,0.20647146,0,0.640323788284747,7.89626333256254e-05,0,5.05616525040038e-07,5.05616525040038e-07
"103",102,0.16545613,0.012239406,0.013806549,0.07,101,4294967295,68,0,3,0.027350642,-7.483842e-10,38.440784,28.021437,118.30619,0.27863935,-0.77145976,0.5720227,0,0.615575134185153,7.78669953986744e-05,0,4.79329861411337e-07,4.79329861411337e-07
